area,gisjoin1920,gisjoin2010
.0086756796,G55007900084,G5500790060200
.00059242302,G55007900084,G5500790004400
.0029006801,G55007900084,G5500790002300
.00188236,G55007900084,G5500790004600
.0078112399,G55007900084,G5500790004200
.00027156601,G55007900009,G5500790007700
.00192966,G55007900009,G5500790187000
.0054952698,G55007900009,G5500790010700
.062115502,G55007900009,G5500790011200
.00077280798,G55007900009,G5500790011000
.000064063301,G55007900009,G5500790007900
.31269401,G55007900009,G5500790010800
.0011130699,G55007900062,G5500790006800
.00585888,G55007900062,G5500790007000
.39223501,G55007900062,G5500790006700
.0023775599,G55007900062,G5500790006600
.000218866,G55007900064,G5500790006500
.00062212697,G55007900064,G5500790006800
.0020538401,G55007900064,G5500790006700
.0027938699,G55007900064,G5500790006400
.91337103,G55007900064,G5500790006600
.000086285698,G55007900064,G5500790004600
.024546901,G55007900085,G5500790002400
.00079294102,G55007900085,G5500790004300
.0087236101,G55007900085,G5500790004100
.0018949501,G55007900085,G5500790004700
.67851001,G55007900085,G5500790004200
.00386014,G55007900087,G5500790002500
1.1012599,G55007900087,G5500790002400
.000243421,G55007900087,G5500790002000
.000818011,G55007900087,G5500790004100
.00205955,G55007900087,G5500790002600
.00748803,G55007900087,G5500790002100
.00061820401,G55007900087,G5500790004200
.0126163,G55007900086,G5500790002400
.000344272,G55007900086,G5500790004300
1.44121,G55007900086,G5500790002300
.00149731,G55007900086,G5500790002200
.000096071497,G55007900086,G5500790002100
.0045386702,G55007900091,G5500790004900
.0055318102,G55007900091,G5500790004800
.51035702,G55007900091,G5500790003700
.65665102,G55007900091,G5500790003800
.139264,G55007900091,G5500790003600
.000290856,G55007900091,G5500790004000
.00767759,G55007900091,G5500790005000
.00068512099,G55007900091,G5500790004100
.66131699,G55007900091,G5500790003900
.00158271,G55007900091,G5500790004700
1.39378,G55007900108,G5500790186800
.62493199,G55007900108,G5500790013000
.0043968,G55007900108,G5500790100100
.0144874,G55007900108,G5500790012600
.00123271,G55007900108,G5500790110100
.0034493101,G55007900108,G5500790012900
.030862501,G55007900108,G5500790012500
.030283,G55007900083,G5500790080400
.0050745099,G55007900083,G5500790006900
.00056697801,G55007900083,G5500790004300
.0289982,G55007900083,G5500790080100
.0035882499,G55007900083,G5500790004500
.0112925,G55007900083,G5500790007200
.0034334201,G55007900083,G5500790070300
.0214164,G55007900083,G5500790060200
2.32125,G55007900083,G5500790004400
.000131509,G55007900144,G5500790018000
.0105867,G55007900144,G5500790018300
.00064887601,G55007900144,G5500790017900
.0066402499,G55007900144,G5500790018200
.54504597,G55007900144,G5500790018100
.17779601,G3600810nodata,G3600810071600
.0026292701,G55007900071,G5500790186100
1.6297200e-06,G55007900071,G5500790185800
.000233924,G55007900071,G5500790013600
.000093515897,G55007900071,G5500790012300
.00027632801,G55007900071,G5500790009600
.493247,G55007900071,G5500790012200
.0035129599,G55007900071,G5500790009700
.314432,G55007900049,G5500790008700
.0061858599,G55007900049,G5500790008800
.0023435601,G55007900049,G5500790006400
.0109413,G55007900050,G5500790008700
.290705,G55007900050,G5500790008600
.00010856,G55007900050,G5500790006400
.00045911901,G55007900050,G5500790008500
.0039035999,G55007900050,G5500790006600
.0089062704,G55007900051,G5500790008600
.384368,G55007900051,G5500790008500
.00781248,G55007900051,G5500790006600
.000157663,G55007900052,G5500790185700
.44871101,G55007900052,G5500790008400
.00450732,G55007900052,G5500790006700
.0112083,G55007900052,G5500790008500
.00468597,G55007900052,G5500790006600
.36269701,G55007900053,G5500790185700
.0053427299,G55007900053,G5500790008400
.0045747501,G55007900053,G5500790007000
.0039019999,G55007900053,G5500790006700
.29323301,G55007900054,G5500790185700
.0050617699,G55007900054,G5500790007000
.0053919302,G55007900055,G5500790185700
.26361701,G55007900055,G5500790008100
.0051683402,G55007900055,G5500790007000
.56912398,G55007900063,G5500790006800
.000061703002,G55007900063,G5500790004500
.00027235501,G55007900063,G5500790007000
.0195347,G55007900063,G5500790006700
.0063197301,G55007900063,G5500790006600
.00103313,G55007900063,G5500790004600
.000043027099,G55007900060,G5500790006800
.0069901198,G55007900060,G5500790007100
.63575399,G55007900060,G5500790007000
.00060460297,G55007900060,G5500790006700
.0025138201,G55007900066,G5500790006300
.48915699,G55007900066,G5500790006500
.00081588398,G55007900066,G5500790004700
.00135516,G55007900066,G5500790006400
.0038793101,G55007900066,G5500790006600
.0127852,G55007900056,G5500790008100
.000038870501,G55007900056,G5500790010700
.00218312,G55007900056,G5500790007100
.31063601,G55007900056,G5500790008000
.00017457501,G55007900056,G5500790007000
.00118312,G55007900057,G5500790007700
.00167218,G55007900057,G5500790007800
.0066408701,G55007900057,G5500790010700
.000284151,G55007900057,G5500790007100
.000120544,G55007900057,G5500790007200
.0131416,G55007900057,G5500790008000
.53931999,G55007900057,G5500790007900
.29735699,G55007900034,G5500790185600
.0036925401,G55007900034,G5500790185700
.0098779099,G55007900033,G5500790185600
.000051043,G55007900033,G5500790185700
.0023507101,G55007900033,G5500790008100
.00177637,G55007900033,G5500790011400
.28076601,G55007900033,G5500790010600
.00012806299,G55007900032,G5500790008100
.60013801,G55007900032,G5500790010700
.0087442799,G55007900032,G5500790011200
.0027308699,G55007900032,G5500790011400
.0096544502,G55007900032,G5500790010600
.002229,G55007900032,G5500790008000
.00050675898,G55007900032,G5500790007900
.35337299,G55007900059,G5500790007100
.000016025,G55007900059,G5500790008000
.00083901099,G55007900059,G5500790007000
.0538937,G55007900135,G5500790019000
.0065641399,G55007900135,G5500790018900
.019138601,G55007900135,G5500790110100
.44315001,G55007900135,G5500790017200
.0047159302,G55007900130,G5500790018500
.0047952998,G55007900130,G5500790018600
.0138468,G55007900130,G5500790017600
.38292199,G55007900130,G5500790186600
.00668567,G55007900129,G5500790018500
.000164381,G55007900129,G5500790017900
.60218602,G55007900129,G5500790186600
.0049900101,G55007900018,G5500790014600
.0095049804,G55007900018,G5500790186800
.31040901,G55007900018,G5500790186400
.047102299,G55007900018,G5500790186300
.00138505,G55007900017,G5500790186800
4.2780999e-07,G55007900017,G5500790187400
.0354538,G55007900017,G5500790186400
.54451603,G55007900017,G5500790186300
.0083852503,G55007900019,G5500790014600
.0000672475,G55007900019,G5500790014400
.00092920801,G55007900019,G5500790186400
.52081501,G55007900019,G5500790186300
.017572001,G55007900107,G5500790013000
.00179314,G55007900107,G5500790100300
7.6154998e-07,G55007900107,G5500790100200
.0151448,G55007900107,G5500790012600
1.00912,G55007900107,G5500790012900
.0013715,G55007900105,G5500790013000
.0080557195,G55007900105,G5500790091300
.74308199,G55007900105,G5500790012600
.00185159,G55007900105,G5500790012900
.043746699,G55007900105,G5500790091400
.0022187801,G55007900105,G5500790012500
1.84036,G55007900141,G5500790018500
.0041001299,G55007900141,G5500790018600
.0037765901,G55007900141,G5500790020500
.0009938,G55007900141,G5500790020600
.00146246,G55007900141,G5500790020300
.0095083602,G55007900141,G5500790021100
.00197027,G55007900141,G5500790186600
.000185827,G55007900141,G5500790020900
.00145628,G55007900153,G5500790018500
.00080664601,G55007900153,G5500790020500
.00221753,G55007900153,G5500790020200
.00284835,G55007900153,G5500790021300
.89238501,G55007900153,G5500790020300
.0023838801,G55007900153,G5500790020100
.000064009299,G55007900153,G5500790021200
.000378172,G55007900153,G5500790020400
.000027837301,G55007900088,G5500790002500
.0144869,G55007900088,G5500790001000
.0000460222,G55007900088,G5500790002400
.43934101,G55007900088,G5500790002000
.0014712201,G55007900088,G5500790001100
.72308397,G55007900088,G5500790002100
.548675,G55007900089,G5500790002500
.0183709,G55007900089,G5500790002400
.00516443,G55007900089,G5500790002000
.27862301,G55007900089,G5500790002800
.00100535,G55007900089,G5500790004000
.0010888,G55007900089,G5500790004100
.055819601,G55007900089,G5500790002700
.69088501,G55007900089,G5500790002600
.022434199,G55007900146,G5500790185100
.00046753499,G55007900146,G5500790020700
.86865997,G55007900146,G5500790020800
2.1553199,G55007900115,G5500790018000
.00095273502,G55007900115,G5500790187400
.00600653,G55007900115,G5500790018100
.141379,G55007900115,G5500790016600
.72220802,G55007900115,G5500790016500
.445445,G55007900115,G5500790186500
.0056656399,G55007900115,G5500790186600
.00106436,G55007900001,G5500790018000
1.04535,G55007900001,G5500790187400
.32239699,G55007900001,G5500790980000
.0000128305,G55007900001,G5500790014300
4.0770001e-07,G55007900001,G5500790014400
.00179594,G55007900001,G5500790016500
.0090588499,G55007900001,G5500790186500
.00248712,G55007900001,G5500790186300
.0154464,G55007900011,G5500790007700
.000360948,G55007900011,G5500790186900
.00384248,G55007900011,G5500790187000
.717628,G55007900011,G5500790980000
.57262599,G55007900011,G5500790007600
.0155946,G55007900011,G5500790007500
4.7799599e-06,G55007900011,G5500790010800
.00552184,G55007900015,G5500790980000
.000024065501,G55007900015,G5500790007800
.0115295,G55007900015,G5500790007500
.90310597,G55007900015,G5500790007400
.00079489598,G55007900015,G5500790007300
.84712201,G55007900067,G5500790006300
.000164193,G55007900067,G5500790004800
.00191236,G55007900067,G5500790006400
.0059518502,G55007900068,G5500790006300
.55184197,G55007900068,G5500790008900
.000037838501,G55007900068,G5500790004800
.00106739,G55007900068,G5500790006200
1.7601000e-07,G55007900068,G5500790009800
.00024657199,G55007900078,G5500790008900
.0071069002,G55007900078,G5500790004800
.46095201,G55007900078,G5500790006200
.00123176,G55007900078,G5500790006100
.00372602,G55007900097,G5500790004900
.0029809601,G55007900097,G5500790004800
.0000178426,G55007900097,G5500790006000
.00169239,G55007900097,G5500790006200
.50794899,G55007900097,G5500790006100
.0042499802,G55007900096,G5500790004900
.00044974001,G55007900096,G5500790005900
.00089057401,G55007900096,G5500790005000
.405359,G55007900096,G5500790006000
.0033527999,G55007900096,G5500790006100
.83144599,G55007900095,G5500790005900
.00038780001,G55007900095,G5500790005800
.0140189,G55007900095,G5500790005000
.0013189,G55007900095,G5500790006000
.00101845,G55007900095,G5500790091000
.00255326,G55007900048,G5500790006300
.0054923301,G55007900048,G5500790008900
.478993,G55007900048,G5500790008800
.00383512,G55007900048,G5500790006400
.00070623698,G55007900048,G5500790009900
.037856098,G55007900069,G5500790008900
9.2352202e-06,G55007900069,G5500790006200
6.3463299e-06,G55007900069,G5500790009700
.00035408,G55007900069,G5500790009000
.43096301,G55007900069,G5500790009800
.000046711601,G55007900047,G5500790185800
.000069205496,G55007900047,G5500790185400
.00145455,G55007900047,G5500790008900
.0049785702,G55007900047,G5500790008800
.50323802,G55007900047,G5500790009900
.0035427001,G55007900047,G5500790009800
.00044028999,G55007900098,G5500790009200
.000278358,G55007900098,G5500790009600
3.5454100e-06,G55007900098,G5500790006200
.00257301,G55007900098,G5500790009000
.49802801,G55007900098,G5500790009100
.0078637097,G55007900098,G5500790006100
.0063431701,G55007900077,G5500790006200
.493866,G55007900077,G5500790009000
.000073727097,G55007900077,G5500790009100
.00162103,G55007900077,G5500790009800
.0075290198,G55007900099,G5500790006000
.39917901,G55007900099,G5500790009200
.0038047,G55007900099,G5500790009100
.000208456,G55007900099,G5500790009300
.000092927497,G55007900099,G5500790006100
.0068540899,G55007900100,G5500790005900
.000044365799,G55007900100,G5500790006000
.00180088,G55007900100,G5500790009200
.55502802,G55007900100,G5500790009300
.0069010798,G55007900093,G5500790004900
4.3911400e-06,G55007900093,G5500790003700
2.0020000e-08,G55007900093,G5500790005800
.00053865003,G55007900093,G5500790005100
1.10965,G55007900093,G5500790005000
.00027462101,G55007900065,G5500790006300
.0022845599,G55007900065,G5500790006500
.47613299,G55007900065,G5500790006400
.00133772,G55007900065,G5500790006600
.0054815798,G55007900080,G5500790006300
.00043730499,G55007900080,G5500790004800
4.4193498e-06,G55007900080,G5500790004300
.0101798,G55007900080,G5500790006500
.0017457,G55007900080,G5500790004100
.000275631,G55007900080,G5500790003900
1.42241,G55007900080,G5500790004700
.000022935201,G55007900080,G5500790004600
.00098842999,G55007900080,G5500790004200
.00084269902,G55007900081,G5500790004300
.000031684402,G55007900081,G5500790006500
.000269576,G55007900081,G5500790006800
7.8451103e-06,G55007900081,G5500790004500
.0023819101,G55007900081,G5500790004700
.00061571097,G55007900081,G5500790006600
.67646301,G55007900081,G5500790004600
.00079987198,G55007900082,G5500790004300
.00321838,G55007900082,G5500790006800
.68062401,G55007900082,G5500790004500
.00065885403,G55007900082,G5500790004400
.0041057202,G55007900082,G5500790004600
.00073730299,G55007900058,G5500790006900
.0047931201,G55007900058,G5500790007100
.82328701,G55007900058,G5500790007200
.00066816102,G55007900058,G5500790007900
5.9182898e-06,G55007900058,G5500790007000
.0100881,G55007900058,G5500790007300
.00024614501,G55007900134,G5500790017400
.49430901,G55007900134,G5500790017300
.0022581301,G55007900134,G5500790018900
.00045981401,G55007900134,G5500790018800
.0120211,G55007900134,G5500790017200
.45228401,G55007900131,G5500790017600
.0072069401,G55007900131,G5500790017500
.0078368504,G55007900132,G5500790017400
.00096514798,G55007900132,G5500790018700
.0095066102,G55007900132,G5500790018800
.00102729,G55007900132,G5500790017600
.47089499,G55007900132,G5500790017500
.47523901,G55007900139,G5500790018700
.0084705204,G55007900139,G5500790018800
.000475293,G55007900139,G5500790017500
.0036890099,G55007900139,G5500790020100
.00158317,G55007900139,G5500790020400
.46944401,G55007900140,G5500790018600
.00217142,G55007900140,G5500790020500
.0132664,G55007900140,G5500790018700
.000661714,G55007900140,G5500790017600
.000032772801,G55007900140,G5500790017500
.000044214601,G55007900140,G5500790020400
.000188633,G55007900150,G5500790018700
.00140358,G55007900150,G5500790020300
.0053549502,G55007900150,G5500790020100
.47907099,G55007900150,G5500790020400
.47091201,G55007900149,G5500790020500
.000741522,G55007900149,G5500790020300
.0080229202,G55007900149,G5500790020400
.0094626499,G55007900148,G5500790018500
1.30626,G55007900148,G5500790020600
.0000146015,G55007900148,G5500790020700
.0072416202,G55007900148,G5500790020900
.21802901,G55007900040,G5500790185800
.00077047403,G55007900040,G5500790185400
.96856999,G55007900092,G5500790004900
.0088141402,G55007900092,G5500790004800
3.0000000e-09,G55007900092,G5500790003800
.000048554299,G55007900092,G5500790005000
1.0893200e-06,G55007900092,G5500790003900
.0067255502,G55007900079,G5500790006300
.96962899,G55007900079,G5500790004800
.000446402,G55007900079,G5500790003900
3.7889599e-06,G55007900079,G5500790004700
.0043053399,G55007900016,G5500790016000
.0027109,G55007900016,G5500790013300
4.14709,G55007900016,G5500790186800
.65556401,G55007900016,G5500790187400
.0042072502,G55007900016,G5500790013400
.0045287702,G55007900016,G5500790015900
.0073855398,G55007900016,G5500790015800
.0109858,G55007900016,G5500790015700
.00036868401,G55007900016,G5500790110100
.0132759,G55007900016,G5500790186500
.0025555801,G55007900016,G5500790186400
.105515,G55007900016,G5500790186300
4.1732801e-06,G55007900016,G5500790014900
.00023447099,G55007900044,G5500790186100
.0029428699,G55007900044,G5500790013600
.307273,G55007900044,G5500790013700
.0038115,G55007900044,G5500790013500
.00058327703,G55007900044,G5500790014900
.00025851201,G55007900042,G5500790186100
.33185601,G55007900042,G5500790014800
.0059193601,G55007900042,G5500790013700
.000150597,G55007900042,G5500790186400
.0033210199,G55007900042,G5500790014900
.0000584552,G55007900025,G5500790186200
.000087683897,G55007900025,G5500790186100
.0087751197,G55007900025,G5500790014800
.026772,G55007900025,G5500790014600
.262694,G55007900025,G5500790014700
.0014836401,G55007900025,G5500790186400
.00115964,G55007900023,G5500790186200
.36336201,G55007900023,G5500790014600
.00487454,G55007900023,G5500790014700
.00315096,G55007900023,G5500790186400
.0061452799,G55007900002,G5500790187400
.56751001,G55007900002,G5500790014400
.0104715,G55007900002,G5500790186300
.45155099,G55007900007,G5500790011300
.0097268596,G55007900007,G5500790011400
.0040414599,G55007900007,G5500790014400
.000074655603,G55007900007,G5500790186300
.0147752,G55007900006,G5500790011300
.234988,G55007900006,G5500790011100
.0021937599,G55007900006,G5500790014300
.000047240101,G55007900006,G5500790011000
.00026214399,G55007900006,G5500790014400
.00078051299,G55007900003,G5500790186900
.00272103,G55007900003,G5500790187400
.00076695601,G55007900003,G5500790980000
.238986,G55007900003,G5500790014300
.00026171401,G55007900003,G5500790011000
.0158611,G55007900003,G5500790014400
.0107875,G55007900005,G5500790011100
.000384271,G55007900005,G5500790014300
.000231602,G55007900005,G5500790011200
.267059,G55007900005,G5500790011000
.0032978801,G55007900008,G5500790011300
.00216046,G55007900008,G5500790011100
.000153544,G55007900008,G5500790010700
.33871201,G55007900008,G5500790011200
.000109038,G55007900008,G5500790011400
.0021999599,G55007900008,G5500790011000
.0080749104,G55007900031,G5500790186000
.0046732901,G55007900031,G5500790185600
.0052099498,G55007900031,G5500790011300
.0080823498,G55007900031,G5500790014100
.53329599,G55007900031,G5500790011400
.00036320501,G55007900031,G5500790010600
.000867425,G55007900031,G5500790186300
.69027603,G55007900010,G5500790007700
.015643001,G55007900010,G5500790007800
.00051873398,G55007900010,G5500790011200
.0080985501,G55007900010,G5500790007900
.00150879,G55007900010,G5500790010800
.00012625,G55007900012,G5500790007700
.0087294998,G55007900012,G5500790007800
.0022154599,G55007900012,G5500790007600
.663432,G55007900012,G5500790007500
.00095047097,G55007900013,G5500790007700
.61610597,G55007900013,G5500790007800
.0013109799,G55007900013,G5500790007200
.0022164299,G55007900013,G5500790007900
.00031948101,G55007900013,G5500790007500
.040169701,G55007900013,G5500790007300
.00153053,G55007900014,G5500790080400
.0080815405,G55007900014,G5500790007800
.0044584498,G55007900014,G5500790007200
.00090553903,G55007900014,G5500790007400
.64728397,G55007900014,G5500790007300
.49756199,G55007900061,G5500790006900
.0044277199,G55007900061,G5500790006800
.00021219499,G55007900061,G5500790004500
.0050008399,G55007900061,G5500790007200
.00574023,G55007900061,G5500790007000
.00038140899,G55007900061,G5500790004400
.00071755599,G55007900138,G5500790017300
.00092796498,G55007900138,G5500790018900
.90528399,G55007900138,G5500790018800
.00053792598,G55007900138,G5500790020100
.30714601,G55007900133,G5500790017400
.00129641,G55007900133,G5500790017300
.0147772,G55007900133,G5500790018800
.0108248,G55007900123,G5500790017400
.45784599,G55007900123,G5500790016900
.000111951,G55007900123,G5500790017300
.0115798,G55007900123,G5500790017000
.0091410503,G55007900118,G5500790016900
.54151702,G55007900118,G5500790016300
.0099269999,G55007900118,G5500790016200
.0041191098,G55007900118,G5500790017000
.0128952,G55007900122,G5500790017300
.0000836904,G55007900122,G5500790017200
.0100043,G55007900122,G5500790017100
.67989099,G55007900122,G5500790017000
.443849,G55007900119,G5500790016200
.0085232398,G55007900119,G5500790016100
.000152696,G55007900119,G5500790017100
.0100676,G55007900119,G5500790017000
.440808,G55007900117,G5500790016400
.0072563798,G55007900117,G5500790016300
.00060531998,G55007900117,G5500790016700
.00762608,G55007900117,G5500790016800
.0095711397,G55007900116,G5500790016400
.00126463,G55007900116,G5500790016700
.0035300101,G55007900116,G5500790016600
.47919101,G55007900116,G5500790016500
7.9839901e-06,G55007900116,G5500790186500
.0051569198,G55007900103,G5500790012300
.0025440201,G55007900103,G5500790009600
.00233892,G55007900103,G5500790009500
1.29024,G55007900103,G5500790012400
.00065908302,G55007900103,G5500790091200
.00474612,G55007900103,G5500790009400
.0041667698,G55007900103,G5500790012500
.000039695598,G55007900101,G5500790091100
.000698891,G55007900101,G5500790009500
.0070745498,G55007900101,G5500790009300
.000058111302,G55007900101,G5500790012400
.59447598,G55007900101,G5500790009400
.00643413,G55007900102,G5500790009200
.47194701,G55007900102,G5500790009500
5.5713899e-06,G55007900102,G5500790009300
.0010052,G55007900102,G5500790009400
.001778,G55007900076,G5500790012300
.000043750999,G55007900076,G5500790009200
1.02579,G55007900076,G5500790009600
.00079968799,G55007900076,G5500790012200
.00188658,G55007900076,G5500790009700
.0062580002,G55007900076,G5500790009000
.0067928899,G55007900076,G5500790009100
.0425759,G55007900076,G5500790009500
.00036355699,G55007900076,G5500790012400
.69332802,G55007900127,G5500790018000
.029965,G55007900127,G5500790017900
.0085122697,G55007900127,G5500790018100
.0054461798,G55007900127,G5500790186600
.000485467,G55007900124,G5500790017400
.010629,G55007900124,G5500790016900
.00276017,G55007900124,G5500790016300
.50204098,G55007900124,G5500790016800
.0097766304,G55007900124,G5500790017500
.46875599,G55007900125,G5500790016700
.0036690701,G55007900125,G5500790017600
.0165016,G55007900125,G5500790016800
.00024791199,G55007900125,G5500790017500
.0155493,G55007900126,G5500790016700
.000098405697,G55007900126,G5500790017600
.49360001,G55007900126,G5500790016600
.0065992498,G55007900126,G5500790186600
.0080939597,G55007900114,G5500790016500
.408445,G55007900114,G5500790186500
.00302502,G55007900113,G5500790186800
.0000733454,G55007900113,G5500790187400
.00043967701,G55007900113,G5500790016400
.0114618,G55007900113,G5500790015700
.0090648104,G55007900113,G5500790016500
.35915101,G55007900113,G5500790186500
.0144332,G55007900112,G5500790016400
.00043967401,G55007900112,G5500790016300
.0116335,G55007900112,G5500790015800
.464165,G55007900112,G5500790015700
.0000125121,G55007900111,G5500790186800
.00918232,G55007900111,G5500790016300
.0102411,G55007900111,G5500790015900
.40961501,G55007900111,G5500790015800
.000371976,G55007900111,G5500790016200
.0077552502,G55007900110,G5500790016000
.0000150378,G55007900110,G5500790186800
.456738,G55007900110,G5500790015900
.0097267497,G55007900110,G5500790016200
.000087077096,G55007900110,G5500790016100
.38333601,G55007900109,G5500790016000
.000384427,G55007900109,G5500790186800
.00856004,G55007900109,G5500790016100
.0032809,G55007900109,G5500790110100
.00112436,G55007900104,G5500790013300
.123857,G55007900104,G5500790186800
.00509727,G55007900104,G5500790012300
.0198892,G55007900104,G5500790012400
.00040975399,G55007900104,G5500790012600
.0022962999,G55007900104,G5500790091400
1.7787,G55007900104,G5500790012500
.58849901,G55007900074,G5500790013300
.00201624,G55007900074,G5500790186800
8.6118398e-06,G55007900074,G5500790013400
.0026149401,G55007900074,G5500790012300
.0022787,G55007900074,G5500790012500
.00044312401,G55007900075,G5500790013300
5.0398498e-06,G55007900075,G5500790013400
.75146598,G55007900075,G5500790012300
.000553369,G55007900075,G5500790009600
.00053936202,G55007900075,G5500790012200
.000111204,G55007900075,G5500790012400
.00038876999,G55007900075,G5500790012500
4.8973202e-06,G55007900075,G5500790013500
.000030657699,G55007900072,G5500790186100
.38772199,G55007900072,G5500790013600
.0013627399,G55007900072,G5500790013400
.00297813,G55007900072,G5500790012300
.00366917,G55007900072,G5500790012200
.00054427702,G55007900072,G5500790013700
.249005,G55007900072,G5500790013500
.0000119796,G55007900072,G5500790014900
.0035202601,G55007900073,G5500790013300
.00169132,G55007900073,G5500790186800
.472709,G55007900073,G5500790013400
.000400975,G55007900073,G5500790013500
.00141289,G55007900043,G5500790186800
.058558501,G55007900043,G5500790013400
.00042140801,G55007900043,G5500790013700
.083445802,G55007900043,G5500790186400
.000120677,G55007900043,G5500790013500
.349765,G55007900043,G5500790014900
.00021566301,G55007900024,G5500790014800
.0033211701,G55007900024,G5500790186800
.000033986998,G55007900024,G5500790014700
.33385101,G55007900024,G5500790186400
.00294372,G55007900024,G5500790014900
.000024049399,G55007900020,G5500790186000
.283665,G55007900020,G5500790014100
.00618952,G55007900020,G5500790186300
.0068590399,G55007900021,G5500790186200
.000023070001,G55007900021,G5500790185900
.00705468,G55007900021,G5500790186000
.000076488803,G55007900021,G5500790014600
.33753201,G55007900021,G5500790014100
.0038906201,G55007900021,G5500790186300
.0072593498,G55007900029,G5500790185900
.00086157199,G55007900029,G5500790185500
.29311001,G55007900029,G5500790186000
.032833099,G55007900029,G5500790014100
.0000608226,G55007900030,G5500790185500
.27372199,G55007900030,G5500790186000
.00081893202,G55007900030,G5500790185600
.0029376,G55007900030,G5500790014100
.025193701,G55007900035,G5500790185500
.36335799,G55007900035,G5500790185600
.0039616399,G55007900035,G5500790185700
.000129457,G55007900035,G5500790008400
.000023023,G55007900036,G5500790185900
.47121799,G55007900036,G5500790185500
.00050830201,G55007900036,G5500790186000
.00245192,G55007900036,G5500790008400
.000032685301,G55007900036,G5500790008500
.0095125204,G55007900037,G5500790185400
.0010982699,G55007900037,G5500790185900
.38377401,G55007900037,G5500790185500
.0000758272,G55007900037,G5500790008600
.00278416,G55007900037,G5500790008500
.34671199,G55007900038,G5500790185400
.000076208402,G55007900038,G5500790185900
.000072481103,G55007900038,G5500790008700
.0023717301,G55007900038,G5500790008600
.00063507998,G55007900027,G5500790186200
.0052928501,G55007900027,G5500790185800
.00155129,G55007900027,G5500790185400
.21268199,G55007900027,G5500790185900
.00010573,G55007900028,G5500790186200
.26011199,G55007900028,G5500790185900
.00274329,G55007900028,G5500790185500
.236587,G55007900026,G5500790186200
.0074295001,G55007900026,G5500790186100
.0000545193,G55007900026,G5500790185800
.00070883997,G55007900026,G5500790185900
.00041120299,G55007900026,G5500790014600
.00189749,G55007900026,G5500790014700
.285947,G55007900022,G5500790186200
.00040980801,G55007900022,G5500790185900
.00041906399,G55007900022,G5500790014600
.248271,G55007900041,G5500790186100
.0018918799,G55007900041,G5500790185800
.00136474,G55007900041,G5500790014800
.000018987401,G55007900041,G5500790013700
8.8469000e-07,G55007900039,G5500790185800
.35422301,G55007900039,G5500790185400
.00379495,G55007900039,G5500790008700
.00017383401,G55007900039,G5500790008800
.0100041,G55007900039,G5500790009900
